authorID,authorRef,Name
a10170,58797763500,Chen Z.
a10171,57223443031,Yang Z.
a10172,16232099000,Zhao K.
a10173,14031659100,Lin L.
a10174,57860387300,Yang C.
a10175,16836656500,Lei H.
a10176,36696731700,Shaohu L.
a10177,57219664579,Yuandeng W.
a10178,58799812800,Rui H.
a10179,58115351900,Qiang Y.
a10180,58789695200,Liu X.
a10181,57212761939,Ouyang D.
a10182,55681181000,Jiang Z.
a10183,8961267200,Zhao X.
a10184,57204718844,Fu J.
a10185,57278012100,Song Z.
a10186,57211187827,Wang H.
a10187,57798191200,Xu G.
a10188,57205060700,Li X.
a10189,56529184400,Zi Y.
a10190,58756116200,Wang S.
a10191,56597995800,Kolozvari K.
a10192,57491547900,Shi Y.
a10193,58403852800,Zhang Y.
a10194,57193029460,Wen H.
a10195,55782028600,Wang B.
a10196,55656726900,Fu Y.
a10197,58159774400,Liu W.
a10198,58752837200,Qi H.
a10199,35764392300,Chen Q.
a10200,55454656200,Wen J.
a10201,7404264829,Xu G.
a10202,57202055922,Guo F.
a10203,15754703300,Zhang H.
a10204,56819462700,Yu Y.
a10205,57195525885,Cheng B.
a10206,57204597037,Sun Q.
a10207,55886582500,Zhao Z.
a10208,23394337600,Zou M.
a10209,57362933100,Zhang X.
a10210,58075920400,Lv L.
a10211,58727525700,Peters J.
a10212,6602592836,Birouk M.
a10213,58111974800,Sun Y.
a10214,57794892900,Shen J.
a10215,58113140000,Jiang Y.
a10216,58112199900,Huang Z.
a10217,57191867407,Pei P.
a10218,57203137200,Yang G.
a10219,8507266800,Zhou J.
a10220,55701451000,Lu J.
a10221,57203534013,Arabi A.
a10222,58137753700,Boukrouche H.B.
a10223,57209718120,Larbi Z.
a10224,57205546922,Li Q.
a10225,56623964700,Yue S.
a10226,57218574821,Huang Z.
a10227,57196073255,Li C.
a10228,57220862396,Sun J.
a10229,57482512500,Dong K.
a10230,55719675000,Wang Z.
a10231,36774946500,Liu K.
a10232,13805580500,Qu S.
a10233,56152354500,Lei Y.
a10234,57260883800,Wu P.
a10235,55377501500,Heo J.H.
a10236,55991050000,Zhang F.
a10237,57219331923,Wang H.-B.
a10238,57222327511,Xu Y.-Q.
a10239,57221492732,Dai Y.
a10240,58066943800,Zheng M.
a10241,58688496800,Zhang K.
a10242,58765196400,Wang J.
a10243,55612392200,Chen K.
a10244,57201245778,Zhou Z.-Y.
a10245,57213677660,Zheng Q.-Y.
a10246,58739934300,Li Y.
a10247,56900456800,Ding C.
a10248,55246820900,Peng G.-J.
a10249,34971845500,Piao Z.-Y.
a10250,57214851703,Al-Sabri R.
a10251,55503957000,Gao J.
a10252,57226466021,Chen J.
a10253,57385975900,Oloulade B.M.
a10254,57218704068,Lyu T.
a10255,57220922590,Cao L.
a10256,7404333146,Luo Y.
a10257,57208729488,Wang Y.
a10258,58476236600,Chen J.
a10259,7404942505,He Y.
a10260,57221399291,Zhang J.
a10261,57218136052,Huang J.
a10262,57210375461,Ba Q.
a10263,55789880200,Zhou B.
a10264,7004982162,Christopher D.M.
a10265,36617409300,Gao M.
a10266,55861508600,Li X.
a10267,57201362688,Han K.
a10268,7404182646,Luo J.
a10269,57205605762,Chen D.
a10270,57224514950,Hu J.
a10271,58750874200,Yang S.
a10272,58435679900,He X.
a10273,55918008600,Li Y.
a10274,57216537997,Ren S.
a10275,57131990900,Bai H.
a10276,57203559164,Wang J.
a10277,57682611600,Yue J.
a10278,8572169800,Feng Y.
a10279,55928900500,Qin M.
a10280,58828732200,Feng W.
a10281,58745516100,Chen S.-W.
a10282,56075130600,Chen J.-X.
a10283,57209891046,Chen G.
a10284,58059299300,Gong Y.
a10285,58745935900,Liu B.
a10286,58744889300,Chen Y.
a10287,57970512500,Jin J.-M.
a10288,58169790200,Wang R.
a10289,58745725500,Wang R.-J.
a10290,58745725600,Liu J.
a10291,15071398800,Hu D.
a10292,7102796768,Huo Y.
a10293,57656264200,Wang X.
a10294,57209414034,Yang Z.
a10295,7405560268,Wang T.
a10296,57189336956,Wang Q.
a10297,24328963100,Zhang X.
a10298,57203127359,Li S.
a10299,57188584138,Wu H.
a10300,58712283700,Rahman K.
a10301,36970698500,Parvin S.
a10302,58712707200,Khan A.H.
a10303,58142334900,Deng T.
a10304,57207965703,Xiao L.
a10305,57223847901,Sun K.
a10306,56163406100,Sun Z.
a10307,24765578400,Xie C.
a10308,57209320386,Zhu J.
a10309,7402604022,Han M.
a10310,58055690100,Yuan J.
a10311,58614975500,Ma J.
a10312,56162830600,Yang L.
a10313,57001535800,Wang D.
a10314,57208287082,Li Y.
a10315,58139787300,Xie Z.
a10316,57203915414,Lv H.
a10317,57815829700,Woo D.
a10318,57329973800,Zhu Y.
a10319,57189645667,Liu T.
a10320,57211033077,Li L.
a10321,7202868458,Cao M.
a10322,58732338100,Li J.
a10323,57367429800,Wang Y.
a10324,57214123190,Zhang J.
a10325,56819505000,Zhang K.
a10326,57471580300,Sun Y.
a10327,57917263400,Xu J.
a10328,57203926336,Han T.
a10329,57947597600,Su Q.
a10330,57384601700,He Y.
a10331,57190394850,Liu D.
a10332,56479425100,Li D.
a10333,23098549500,Xia L.
a10334,57190019088,Huang X.
a10335,14053286500,Zhong B.
a10336,57387816200,Jiao H.
a10337,57001848800,Jin H.
a10338,57211721824,Lin H.
a10339,56564445100,Zhao X.
a10340,57688837100,Luo X.
a10341,57199058826,Miao Y.
a10342,56560332900,Zhang Y.
a10343,57205495774,Kong Z.
a10344,55645086400,Wang G.
a10345,56962912600,Yang H.
a10346,56739425700,Wu Z.
a10347,57658894700,Shi Y.
a10348,57190132827,Lu B.
a10349,56531171500,Dong L.
a10350,55645427300,Xiong W.
a10351,22958115400,Liang R.
a10352,57231884600,Xu J.
a10353,57205495887,Zhao X.
a10354,7102429436,Ye T.
a10355,56691647500,Radamson H.H.
a10356,58768865600,Wu R.
a10357,56591412600,Yuan D.
a10358,8911724000,Zhu X.
a10359,57998066500,Liu P.
a10360,35365726800,Zhao Y.
a10361,57220770658,Li N.
a10362,57653769000,Feng K.
a10363,7203044888,Kong S.G.
a10364,57886802600,Tang C.
a10365,57218763197,Wu S.
a10366,58844081900,Zhang S.
a10367,58749450500,Peng B.
a10368,57207204269,Tan D.
a10369,57192318858,Wu M.
a10370,28067918200,Wei J.C.
a10371,58497127700,Wang Y.T.
a10372,57193135038,Luo H.
a10373,58758536600,Xiang Z.
a10374,57214959455,Li Y.
a10375,57217731931,Nawaz A.
a10376,56383968100,Wang H.
a10377,58725349100,Yang H.
a10378,57215610933,Gao J.
a10379,58160216500,Su C.
a10380,57202276928,Gao X.
a10381,58631720100,Liu K.
a10382,57195678777,Dai Y.
a10383,57215223034,Dong H.
a10384,57216323656,Liu Y.
a10385,58632706800,Zhu J.
a10386,57441880200,Zhang Q.
a10387,58125673300,He H.
a10388,55626024600,He G.
a10389,57257067000,Zhou J.
a10390,57226427452,Huang X.
a10391,57203566985,Lan D.
a10392,58198539100,Cheng Y.
a10393,58695662600,Xue F.
a10394,58559837000,Jia C.
a10395,56373363900,Wu G.
a10396,56338291200,Jia Z.
a10397,57200070173,Li C.
a10398,58036664800,Zhang L.
a10399,58844078100,Zhang S.
a10400,58762705600,Yu Q.
a10401,57217993207,Li D.
a10402,55878397100,Zhang L.
a10403,24331367300,Gong C.
a10404,55720452400,Zhang J.
a10405,57475277400,Fragassi A.
a10406,57212313469,Greco A.
a10407,56800385300,Di Francesco M.
a10408,8545961300,Ceseracciu L.
a10409,58259923700,Abu Ammar A.
a10410,58245015500,Dvir I.
a10411,36542652400,Moore T.L.
a10412,19337684300,Kasem H.
a10413,56884263000,Decuzzi P.
a10414,57269697100,Chu H.
a10415,24477518600,Sun S.
a10416,57845995000,Wei J.
a10417,57221497756,Chen X.
a10418,55368598600,He H.
a10419,58073164000,Xie K.
a10420,57482156700,Zhang L.
a10421,7401501839,Cao C.
a10422,58768792300,Gao S.
a10423,58754744800,Zhang Y.
a10424,58754680000,Jia L.
a10425,58754656700,Zhao J.
a10426,58754617200,Liu X.
a10427,58754656800,Dong S.
a10428,58754656900,Cui Y.
a10429,57606875000,Xiong W.
a10430,58751235600,Cheng S.
a10431,57211059123,Liu L.
a10432,57936006700,Li G.
a10433,54879728800,Du Y.
a10434,57218468088,Li X.
a10435,57194711484,Wu X.
a10436,57221792412,Qiao Z.
a10437,58723383100,Wang T.
a10438,58774977900,Liu J.
a10439,54387564400,Salhi Y.
a10440,57211208658,Zenati Y.
a10441,12759499400,Si-Ahmed E.-K.
a10442,55548851900,Legrand J.
a10443,54392388500,Betti G.
a10444,57194517775,Tartarini F.
a10445,58030417900,Nguyen C.
a10446,36976643300,Schiavon S.
a10447,57609643900,Wen J.
a10448,56063769100,Cheng Y.
a10449,57203694282,Qu Z.
a10450,55385471900,Han H.
a10451,57211221238,Wang X.
a10452,56136158900,Zhu J.
a10453,58566039800,Bu F.
a10454,58758217700,Song Q.
a10455,56256391200,Zhang N.
a10456,57212335063,Xu W.
a10457,58677468100,Yan W.
a10458,57210413686,Meng X.
a10459,58760846100,Xu X.
a10460,57226251024,Wu X.
a10461,56844396800,Xie D.
a10462,55927120200,Zhu Y.
a10463,57218477120,Jiang Y.
a10464,57210799542,Dong Z.
a10465,57202217340,Zheng H.
a10466,57551085500,Sun Y.
a10467,57985624400,Li Z.
a10468,57516875200,Athanasiadis C.L.
a10469,21834871200,Papadopoulos T.A.
a10470,57016857400,Kryonidis G.C.
a10471,56646183500,Doukas D.I.
a10472,57202864823,Gao H.
a10473,58294526600,Jin T.
a10474,49961143400,Feng C.
a10475,57986032600,Li C.
a10476,7402312938,Kang C.
a10477,57221415879,Seo S.
a10478,58599178900,Park J.-Y.
a10479,58767867000,Park J.
a10480,57205509370,Lee S.
a10481,57222507815,Choi D.-Y.
a10482,58768637300,Kim Y.-H.
a10483,58619754200,Kim B.J.Â.
a10484,58745302300,Wang W.
a10485,57989006500,Qian Z.
a10486,57150842600,ZhiHong L.
a10487,57989006600,Jing Z.
a10488,56693403400,Yu M.
a10489,58608220600,Wang L.
a10490,58766296300,Cai M.
a10491,58766422200,Zhang M.
a10492,36555230900,Yu C.
a10493,14036728900,Yang X.-D.
a10494,7601354419,Zhang J.
a10495,57202760328,Ostolaza M.
a10496,55193003700,Zabala A.
a10497,56523373000,Arrizubieta J.I.
a10498,57190034025,Llavori I.
a10499,37020460300,Otegi N.
a10500,57195913220,Lamikiz A.
a10501,58753859000,Jiang J.
a10502,16021253600,Chen Y.
a10503,55730504600,Liu D.
a10504,58849804700,Liu H.
a10505,57203458421,He Y.
a10506,58042546900,Zhu F.
a10507,57219454342,Liang R.
a10508,57986275700,Hu H.
a10509,58345922900,Han Y.
a10510,7408611691,Chen B.
a10511,35489695000,Yuan Z.
a10512,57191171369,Zhuang S.
a10513,57216690958,Gai Y.
a10514,56145969400,Zhang J.
a10515,57211676994,Wu D.
a10516,57218993006,Chen K.
a10517,57208691027,Li T.
a10518,36618519900,Yang J.-L.
a10519,15060877900,Zhang Z.-L.
a10520,57214760619,Fang X.
a10521,57202960818,Zheng K.
a10522,58740365100,Liu S.
a10523,58001119000,Li Y.
a10524,58001544600,Gao Y.
a10525,58764529400,Chen T.
a10526,57209056471,Jia W.
a10527,58764385200,Zhang B.
a10528,58764814500,Xie H.
a10529,57200337206,Wu Q.
a10530,57199184779,Zhao B.
a10531,58718363600,Liu J.
a10532,58247300900,Homma R.
a10533,7003323624,Nakada N.
a10534,57190189262,Takeuchi H.
a10535,57202868229,Wong Y.
a10536,7003620567,Sameshima S.
a10537,7103305935,Nishimura F.
a10538,7406600711,Tanaka H.
a10539,57210823120,Zhang J.
a10540,16199134500,Xu H.
a10541,54948377500,Liu Y.
a10542,57306253000,Yang L.
a10543,8601840300,Qin B.
a10544,58761116300,Wang M.
a10545,7005730804,Bo H.
a10546,21734652800,Mohanarangam K.
a10547,12646167700,Yang W.
a10548,58731515400,Zhan B.
a10549,58779814200,Hao Y.
a10550,30567616800,Qi X.
a10551,57195539520,Qu Y.
a10552,58016911200,Ding J.
a10553,57148853800,Yang J.-L.
a10554,57218535485,Gong X.
a10555,56465530600,Chen Y.
a10556,57189600685,Peng Q.
a10557,7402328777,Zhong W.
a10558,57220545026,Awwad K.Y.E.
a10559,56716532500,Fallahnezhad K.
a10560,55886099400,Yousif B.F.
a10561,55751744933,Mostafa A.
a10562,57204567052,Alajarmeh O.
a10563,55200350500,Shalwan A.
a10564,57227609000,Zeng X.
a10565,57223425099,Bao Z.
a10566,58752663200,Wan Y.
a10567,7404210251,Hu Z.
a10568,57208207432,Mujeeb A.
a10569,58080188400,Li W.
a10570,55461065500,Bai Y.
a10571,58605039900,Zhang S.
a10572,56452999200,Li Y.
a10573,53363640000,Jin M.
a10574,58105016100,Li C.
a10575,58117509900,Luo P.
a10576,57451966600,Yang W.
a10577,58117342600,Sun M.
a10578,8429308300,Shen G.
a10579,54409671400,Zhang S.
a10580,57216650323,Wang R.-R.
a10581,57193158033,Chen J.-L.
a10582,57215275774,Duan S.-J.
a10583,58740522700,Lu Y.-X.
a10584,57202546982,Chen P.
a10585,57216527545,Zhou Y.-C.
a10586,8370458800,Yao S.-K.
a10587,58066936000,Cui Y.
a10588,57205657682,Gao F.
a10589,56515626000,Liu Y.
a10590,57223226393,A Z.
a10591,57214244103,Liu M.
a10592,7501572568,Huang Y.
a10593,57200971190,Wang Y.
a10594,58766356300,Zheng R.
a10595,57988875600,Fei J.
a10596,58766356400,Tian F.
a10597,35434884000,Gong H.
a10598,7004530006,Zhuo W.
a10599,55510882800,Sun M.
a10600,13905172600,Shi X.
a10601,57210206661,Qian W.
a10602,56527572500,Li S.
a10603,57204012665,Sánchez-García D.
a10604,57201717825,Bienvenido-Huertas D.
a10605,55347352500,Rubio-Bellido C.
a10606,55021361600,Rupp R.F.
a10607,57217801649,Hong Y.
a10608,57820526900,Li C.
a10609,57638095300,Ouyang J.
a10610,55797753900,Hu Q.
a10611,56032558500,Wang X.
a10612,7403305945,Tang Z.
a10613,56903332900,Liu T.
a10614,8700698400,Wang M.
a10615,55718308800,Li X.
a10616,57212477994,Liu Y.
a10617,7102267201,Chau P.
a10618,55954392900,Chen Y.
a10619,57394044700,Lin H.
a10620,57197752496,Ding T.
a10621,57192573489,Huang S.
a10622,57875807700,Wang L.
a10623,57556296300,Wang C.
a10624,57203433095,He Q.
a10625,57216260755,Li Z.
a10626,56488615000,Yu J.
a10627,57220575299,Bello I.T.
a10628,56030263300,Zheng K.
a10629,55323940600,Ni M.
a10630,36835887300,Li C.
a10631,57194268659,Xu D.
a10632,7201502135,Law R.
a10633,58850353000,Liu X.
a10634,57208308389,Zhang S.
a10635,57196372030,Liu J.
a10636,58754656600,Shi Y.
a10637,57191617235,Chen T.
a10638,57190659423,Xue C.
a10639,57203503591,Zhang F.
a10640,55325267000,Zhang X.
a10641,57203050369,Sahu S.K.
a10642,55181483900,Chu B.
a10643,25937584800,Xing J.
a10644,58752833600,Zhao X.
a10645,57212269089,Xia X.
a10646,57288515900,Bilal M.
a10647,57191841764,Gong W.
a10648,57210746632,Kou H.
a10649,24462851900,Ye J.
a10650,58700790400,Wang Z.
a10651,58700954600,Lei Q.
a10652,56712152700,Sun L.
a10653,58701119500,Gu J.
a10654,57233210300,Wang Q.
a10655,57579070700,Guo X.
a10656,57203838470,Wang S.
a10657,58735277800,Zhao J.
a10658,57216668955,Liu Y.
a10659,7202348709,Qi H.
a10660,55452038900,Baker R.C.
a10661,56739803400,Chen C.
a10662,7005075576,Shparlinski I.E.
a10663,57211477428,Zheng S.
a10664,57226854424,Mei X.
a10665,57210563041,Chen J.
a10666,10046404400,Johansson E.M.J.
a10667,36448038300,Zhang X.
a10668,57189265770,Gao H.
a10669,56265066300,Gao T.
a10670,25522222000,Lin H.
a10671,24922694900,Dai H.
a10672,57223425079,Mao Y.
a10673,8638991000,Wang L.
a10674,57204714772,Xia X.
a10675,58634769000,Zhou C.
a10676,57205376734,Zhu Y.
a10677,56292014500,Dong Y.
a10678,57201461697,He Q.
a10679,32867808100,Khan M.R.
a10680,23099502400,Chi Y.
a10681,6603147379,Busquets R.
a10682,56044902500,Deng R.
a10683,55886841600,Ren Y.
a10684,57200309888,Wang C.
a10685,57222563412,Duan X.
a10686,57327272800,Li X.
a10687,57221376114,Yang J.
a10688,57042270100,Xue C.
a10689,7103348019,Yanagita T.
a10690,57218080092,Zhang T.
a10691,57206997490,Wang Y.
a10692,57761785200,Wang J.
a10693,57763435500,Song T.
a10694,57763193700,Ming W.
a10695,58695411600,Yele M.
a10696,58696906300,Chen L.
a10697,57193955144,Zhang H.
a10698,55759095300,Zhang X.
a10699,55372425300,Liang B.
a10700,58635229200,Jiang Y.
a10701,57213145280,Du M.
a10702,58634779200,Xie L.
a10703,57224003967,Jiang M.
a10704,58635463900,Zhang Y.
a10705,56373709500,Bi M.
a10706,7409786807,Liu C.
a10707,57204461700,Liu H.
a10708,7409461413,Liu S.
a10709,58740416600,Wu Y.
a10710,57202515044,Fan T.
a10711,58665329100,Zhu P.
a10712,58414859700,Tan R.
a10713,57189633657,Yu X.
a10714,24469695800,Cui G.
a10715,15834638300,Fu L.
a10716,58479789800,Du Y.
a10717,56438158700,Zhou J.
a10718,34771656300,Li H.
a10719,58639563400,Wang M.
a10720,9038019100,Wang Y.B.
a10721,57205296541,Umirzakova S.
a10722,57209916504,Ahmad S.
a10723,56465495100,Khan L.U.
a10724,35617849900,Whangbo T.
a10725,58737063500,Wang B.
a10726,55986260000,Jiang Z.
a10727,36602460300,Hu P.-D.
a10728,57201428125,Xie Y.
a10729,57194526398,Cai L.
a10730,57888650200,Huang Z.
a10731,57312761700,Shan K.
a10732,8247922400,Xu X.
a10733,7403685804,Zhou G.
a10734,36062550800,Li C.
a10735,57743415500,Liu T.
a10736,55992709900,Qi W.
a10737,57713490600,Peng W.
a10738,57202050021,Zhang J.
a10739,57207006270,Wang Y.
a10740,57375478300,Xu J.
a10741,57193579192,Tu M.
a10742,57376243400,Fan X.
a10743,24461838300,Guo Y.
a10744,57188584730,Zhang T.
a10745,24462933200,Zeng X.
a10746,56565897500,Cai Z.
a10747,56204320700,Wu Z.
a10748,7202084980,Pan D.D.
a10749,57436947000,Sun C.
a10750,58150684100,Zhao K.-Y.
a10751,57219890828,Huang M.-L.
a10752,57965993100,Luo C.-L.
a10753,26642908200,Chen X.-D.
a10754,56818103500,Wang M.
a10755,57783216600,Wang Y.
a10756,57200437163,Wen Y.
a10757,57935092500,Cheng Y.
a10758,57201341657,Chen X.
a10759,58557300500,Zhuansun M.
a10760,57957884000,Wang T.
a10761,57276063200,Li J.
a10762,15751088200,Meira D.
a10763,56205531900,Sun H.
a10764,57203211085,Wei J.
a10765,35744305800,Zhou J.
a10766,57205479967,Wang Y.
a10767,56449843300,He S.
a10768,57455955200,Zheng X.
a10769,57455331900,Xu D.
a10770,57455955100,Yan J.
a10771,58641237500,Qian M.
a10772,57214450829,Wang P.
a10773,55973908000,Zaeim D.
a10774,55451067300,Han J.
a10775,55313403000,Qu D.
a10776,57201486765,Li X.
a10777,57212479883,Pu Y.
a10778,57195361471,Liu B.
a10779,55254690400,Fang X.
a10780,17342677600,Peng W.
a10781,57203954869,Jiang W.
a10782,57816287800,Tian W.
a10783,55707656300,Li H.
a10784,58670703300,Tian L.
a10785,57430944700,Xu G.
a10786,57311482700,Cañizares Abreu J.R.
a10787,22334292100,Huang S.
a10788,8319672500,Chai S.
a10789,55916672500,Xia Y.
a10790,57757621900,Li X.
a10791,55712182900,Liu Q.
a10792,58482508200,Xie S.
a10793,57116754600,Wu X.
a10794,48461399800,Fu J.
a10795,57219383050,Zheng Y.
a10796,13403147100,Jiang F.
a10797,57202470315,Feng S.
a10798,57201068783,Shen Y.
a10799,36682647400,Liu H.
a10800,57225885591,Guo H.
a10801,56816645900,Lyu X.
a10802,57191279008,Jia M.
a10803,57490791500,Lou C.
a10804,40461554400,Jia X.
a10805,57782964800,Jia M.
a10806,57353158300,Gao X.
a10807,57775547400,Li X.
a10808,58639993000,Wang M.
a10809,57352938100,Du S.
a10810,58640135600,Huang R.
a10811,57220117902,Li X.
a10812,57352909300,Zhang J.
a10813,15754174500,Li S.
a10814,7402925147,Ma C.
a10815,55993557800,Zhang Y.
a10816,7006647411,Cong B.
a10817,57205058068,Chen Q.
a10818,57733358100,Mei C.
a10819,57216674548,Guo M.
a10820,57219530435,Wang B.
a10821,8986183400,Chen H.
a10822,58442082100,Zhao J.
a10823,56190334700,Wang G.
a10824,55613230694,Chen W.
a10825,57201708482,Chithaluru P.
a10826,20336944100,Al-Turjman F.
a10827,57216897989,Dugyala R.
a10828,58911344200,Stephan T.
a10829,57201849165,Kumar M.
a10830,57485381700,Dhatterwal J.S.
a10831,58736568500,Yang L.
a10832,55984305800,Kwok L.-Y.
a10833,57198737429,Sun Z.
a10834,57192488467,Zhang H.P.
a10835,57203356561,Zhang H.
a10836,56729281300,Wang G.
a10837,36495967600,Xiong Z.
a10838,12765860600,Liao Z.
a10839,58640722900,Qian Y.
a10840,56909166700,Song X.
a10841,55521871800,Sui L.
a10842,15043525300,Ai L.
a10843,55682836700,Xia Y.
a10844,57114131400,Hou S.
a10845,58644451700,Lai C.
a10846,55645606600,Song Y.
a10847,57215109210,Wang H.
a10848,57818710800,Ni J.
a10849,7401465132,Tan M.
a10850,57210741854,Zhang X.
a10851,57212209424,Qian K.
a10852,9845800900,Fang J.
a10853,55130625800,Thaiboonrod S.
a10854,8436253100,Miao M.
a10855,34771392800,Feng X.
a10856,57226438202,Xi Y.
a10857,57212566238,Li W.
a10858,57902217800,Wang J.
a10859,57448532400,Yu M.
a10860,57059664800,Zeng X.
a10861,57194777812,Li H.
a10862,57062738700,Li J.
a10863,57196049701,Zhang K.
a10864,57224125370,Meng Q.
a10865,56268987400,Qu Z.
a10866,55175194300,He R.
a10867,58647744800,Zhu X.
a10868,58305032600,Yuan X.
a10869,56824848100,Song Z.
a10870,57738039400,Nan G.
a10871,55715875800,Zhao H.
a10872,57211200963,Wu Q.
a10873,57737752500,Liu L.
a10874,58627518200,Guan Z.
a10875,35741156400,Li C.
a10876,57474262500,Wu H.
a10877,37462477700,Xiang D.
a10878,57188555650,Wu Q.
a10879,58045593000,Chindo S.Y.
a10880,36675557400,Omoniyi K.I.
a10881,58540511200,Shao Z.
a10882,7006874525,Dou W.
a10883,57203812608,Pan Y.
a10884,57215557926,Zhao T.
a10885,57297111000,Zheng T.
a10886,56473712200,Zhang Y.
a10887,58546983500,Sun Z.
a10888,57253676600,Wang C.
a10889,57215209107,Meng T.
a10890,56510771300,Huang J.
a10891,56381823100,Chen Y.-H.
a10892,57221982632,Li H.
a10893,57813397300,Li X.
a10894,57222321280,Zhang B.
a10895,58075682600,Hao J.
a10896,57201906965,Chew C.-M.
a10897,57209452086,Yang D.
a10898,58621823300,Leng Y.
a10899,57194616627,Yang L.
a10900,8240051100,Pan S.
a10901,58639573500,Zhan L.
a10902,57217674029,Yuan F.
a10903,56463409200,Cheng D.
a10904,56984927500,Yu Q.
a10905,57656658000,Zhu K.
a10906,57452710900,Bu D.
a10907,57191958398,Wu Z.
a10908,57195803965,Wang H.
a10909,57899326000,Zhang J.
a10910,58639713600,Liu X.
a10911,56204547900,Wang J.
a10912,36494707200,Li X.
a10913,57195356375,Li J.
a10914,57223362577,Ning G.
a10915,57728710100,Duan Q.
a10916,57728818100,Liang H.
a10917,57288272900,Liu H.
a10918,57728388600,Zhou M.
a10919,57728176900,Chen C.
a10920,55338394100,Zhang C.
a10921,56327306100,Zhao H.
a10922,26661617800,Li C.P.
a10923,57606796000,Zhou J.
a10924,58667114900,Tang M.
a10925,57218260274,Li W.
a10926,57607330700,Fang R.
a10927,55712037300,Tang C.
a10928,57221577234,Wang Q.
a10929,7202709108,Duan X.
a10930,8685813300,Zhou A.
a10931,57193763653,Xiao J.
a10932,16231850000,Wang S.
a10933,7402701864,Wen J.
a10934,58640002100,Gong Y.
a10935,57188671491,Lin X.
a10936,56868014100,Yang Y.
a10937,57193195340,Qian Y.
a10938,57161459200,Zhang H.
a10939,57558845900,Liang Q.
a10940,57190983843,Zheng Y.
a10941,56323752900,Meng F.
a10942,57218529915,Jiang X.
a10943,58086596000,Zhen Q.
a10944,58086286500,Lu Z.
a10945,37118296900,Zhang S.
a10946,56657003100,Du L.
a10947,55754157500,Wu H.
a10948,55202821100,Guo X.
a10949,57367625100,Jiang Q.
a10950,57226031942,Chen L.
a10951,57222333029,Wang R.
a10952,7601449430,Chen Y.
a10953,37110538700,Deng S.
a10954,9741288300,Shen G.
a10955,12797221900,Liu S.
a10956,56875153300,Xiang X.
a10957,56275345900,Zou M.
a10958,57194858475,Zhu Z.
a10959,57204139699,Greenberg-Toledo T.
a10960,57224639172,Leitersdorf O.
a10961,57276435000,Li J.
a10962,56164546300,Zhou J.
a10963,55542700800,Du N.
a10964,36866322000,Kvatinsky S.
a10965,57204969344,Saritha B.
a10966,57208037461,Laskar M.A.
a10967,57471270600,Kirupakaran A.M.
a10968,23397200000,Laskar R.H.
a10969,57197191357,Choudhury M.
a10970,57160003900,Shome N.
a10971,57190393304,Zhang L.
a10972,57316588700,Tang C.
a10973,8987151900,Yue D.
a10974,57885761400,Li J.
a10975,58492438000,Yuan M.
a10976,57195237022,Meng N.
